"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"JN977194.1.1535","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","C86","C86","C86","uncultured_bacterium"
"AB948409.1.950","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JN510513.1.1432","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_spirochete"
"KT715025.1.1322","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EU585966.1.1436","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_Thermoplasmatales"
"KX088595.1.1526","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"KF500826.1.1410","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium",NA
"JQ062691.1.1505","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","uncultured_bacterium"
"JQ580484.1.1506","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured",NA
"GU061233.1.1448","San Pedro River","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calditrichaceae","uncultured_bacterium"
"JX227719.1.1461","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","uncultured_bacterium"
"JF266054.1.1324","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b",NA
"MNXN01000406.14791.16342","San Pedro River","d__Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","Armatimonadetes_bacterium"
"JF344222.1.1520","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacterales","Desulfatiferula","uncultured_delta"
"JQ579965.1.1514","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","uncultured_bacterium"
"KP091042.1.1468","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"EU652604.1.1520","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"HQ588363.1.1384","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_Acidimicrobiales"
"JF809784.1.1381","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_Actinomycetales"
"JQ580072.1.1510","San Pedro River","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_delta"
"JF809740.1.1418","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","unidentified_bacterium"
"JN113067.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured","uncultured_bacterium"
"JX001112.1.1427","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Napoli-4B-65","Napoli-4B-65","uncultured_bacterium"
"GU230346.1.1491","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_sediment"
"HQ190505.1.1506","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_bacterium"
"HM243793.1.1463","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"DQ109933.1.1375","San Pedro River","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42",NA
"KC003954.1.902","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"JN492541.1.1336","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_Bacteroidetes"
"HM780066.1.1538","San Pedro River","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"JX120424.1.1494","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis","uncultured_Thiotrichaceae"
"AF230531.1.1523","San Pedro River","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile",NA
"HM998477.1.935","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"EU290707.1.1514","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Acidobacteria"
"JN430999.1.1487","San Pedro River","d__Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20",NA
"KJ817610.1.1461","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_bacterium"
"FJ517023.1.1496","San Pedro River","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium"
"EU488006.1.1461","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured","uncultured_Chloroflexi"
"KY194396.1.1504","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","uncultured_bacterium"
"JQ612292.1.1520","San Pedro River","d__Bacteria","PAUC34f","PAUC34f","PAUC34f","PAUC34f","PAUC34f",NA
"AF154102.1.1540","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"JN977259.1.1551","San Pedro River","d__Bacteria","Myxococcota","Polyangia","MidBa8","MidBa8","MidBa8","uncultured_bacterium"
"JF344563.1.1520","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"FJ905765.1.1394","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured",NA
"FPLS01032557.1.1303","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia","uncultured_bacterium"
"DQ867047.1.1458","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"HM186556.1.1338","San Pedro River","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"EU385712.1.1489","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"GU291323.1.1513","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium",NA
"EU431721.1.1504","San Pedro River","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"KC926322.1.913","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","miscellaneous_Crenarchaeota"
"FJ517030.1.1492","San Pedro River","d__Bacteria","Myxococcota","Polyangia","MidBa8","MidBa8","MidBa8","uncultured_delta"
"KT223282.1.1482","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"EU487956.1.1463","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_bacterium"
"JN089710.1.1214","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"DQ334655.1.1300","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"GQ246438.1.1529","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","bacterium_enrichment"
"DQ811889.1.1475","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","GIF9","AB-539-J10","SCGC-AB-539-J10","uncultured_bacterium"
"EU617819.1.1461","San Pedro River","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_Firmicutes"
"JN038226.1.1460","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured",NA
"JN977333.1.1493","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031",NA
"JQ800977.1.1543","San Pedro River","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium"
"MG601242.1.1486","San Pedro River","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"AJ299201.1.912","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JQ989857.1.1483","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"JN454246.1.1418","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"KX648433.1.1278","San Pedro River","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_tertium"
"FJ202524.1.1484","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JQ580419.1.1513","San Pedro River","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_organism"
"AY542227.1.1395","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"EU771840.1.1404","San Pedro River","d__Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA,NA
"AY592622.1.1239","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_bacterium"
"FJ516787.1.1428","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae",NA,NA
"FPLS01058089.12.1537","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","JTB23","JTB23","metagenome"
"KX173124.1.1417","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group",NA
"EU592454.1.1523","San Pedro River","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales",NA
"GU362957.1.1423","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"FJ873251.1.929","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"DQ816645.1.1434","San Pedro River","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_3",NA
"MF375877.1.1227","San Pedro River","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus",NA
"FJ901571.1.1403","San Pedro River","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_organism"
"JN825373.1.1386","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured","uncultured_Rhodospirillales"
"JX227283.1.1519","San Pedro River","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_deep-sea"
"AB805932.1.1484","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"JX221752.1.1490","San Pedro River","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_Actinomycetales"
"JQ579721.1.1520","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"EU487973.1.1543","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"JQ199082.1.1345","San Pedro River","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured",NA
"KT880430.1.1498","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"KR537282.1.1448","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"AB807221.1.1484","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"AF523991.1.1257","San Pedro River","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18","uncultured_bacterium"
"JN977248.1.1504","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_Chloroflexi"
"FJ652515.1.1347","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_Planctomycetaceae"
"JQ580283.1.1510","San Pedro River","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_candidate"
"KC191786.1.1228","San Pedro River","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"AB858568.1.1382","San Pedro River","d__Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium"
"JF904744.1.1499","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44",NA
"HQ697846.1.1525","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_bacterium"
"JQ580284.1.1518","San Pedro River","d__Bacteria","Actinobacteriota","WCHB1-81","WCHB1-81","WCHB1-81","WCHB1-81","uncultured_organism"
"EU385680.1.1497","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"FN553955.1.1521","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"AB294966.1.1418","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"KP943981.1.1502","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"FJ748779.1.1500","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JF800718.1.1479","San Pedro River","d__Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_2","Subgroup_2","Subgroup_2","uncultured_bacterium"
"JQ817352.1.1480","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_bacterium"
"AB701659.1.1493","San Pedro River","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae","Desulfuromusa","uncultured_bacterium"
"KF836249.1.1518","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"KJ578062.1.1463","San Pedro River","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"KX097074.1.1519","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Acidobacteria"
"MG755760.1.1200","San Pedro River","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"KY194138.1.1515","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"FM998994.1.1503","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","CCM11a","CCM11a","CCM11a","uncultured_bacterium"
"KR824975.1.1529","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"KX077458.1.912","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"AM404371.1.1425","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"AB806696.1.1578","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"JN528818.1.1228","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","DG-20","DG-20","DG-20","uncultured_organism"
"JQ738986.1.1519","San Pedro River","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","uncultured_bacterium"
"AY605134.1.1487","San Pedro River","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_Spirochaetales"
"HQ588504.1.1355","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured",NA
"AB858777.1.1388","San Pedro River","d__Archaea","Aenigmarchaeota","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","Deep_Sea_Euryarchaeotic_Group(DSEG)","uncultured_archaeon"
"AB694391.1.1377","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured","uncultured_bacterium"
"AM086115.1.1463","San Pedro River","d__Bacteria","Acidobacteriota","Acidobacteriae","Subgroup_13","Subgroup_13","Subgroup_13",NA
"KX077440.1.911","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"FM165271.1.1519","San Pedro River","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","uncultured_bacterium"
"KC631531.1.1546","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_organism"
"FJ873288.1.1375","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_bacterium"
"EU488007.1.1508","San Pedro River","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"JN417591.1.1550","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"KC009943.1.1291","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Candidatus_Thiodiazotropha",NA
"AB802887.1.1398","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"AQXJ01000007.6623.8153","San Pedro River","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","bacterium_UW"
"DQ463694.1.1513","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_Desulfobulbaceae"
"JF796793.1.1357","San Pedro River","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13","37-13","uncultured_bacterium"
"KM454283.1.1413","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_deep-sea"
"LN875360.1.1465","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","uncultured_bacterium"
"AB858641.1.1332","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_bacterium"
"GU056114.1.1503","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"KX504841.1.1521","San Pedro River","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_actinobacterium"
"AY771951.1.1416","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_delta"
"JF344439.1.1521","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","uncultured_delta"
"LN865078.1.1420","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045","uncultured_bacterium"
"EU246113.1.1518","San Pedro River","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"EU491544.1.1364","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"HQ691981.1.1387","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfosarcina",NA
"KC437245.1.1229","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"JX984004.1.1266","San Pedro River","d__Bacteria","Verrucomicrobiota","Lentisphaeria","P.palmC41","P.palmC41","P.palmC41",NA
"KX172358.1.1405","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","KF-JG30-B3",NA
"KC009958.1.1277","San Pedro River","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_Acidobacteria"
"EU335146.1.1523","San Pedro River","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"JN510265.1.1416","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031",NA
"HQ697686.1.1467","San Pedro River","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured",NA
"DQ363786.1.957","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","marine_metagenome"
"AB807244.1.1495","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","Pla1_lineage","Pla1_lineage","Pla1_lineage","uncultured_bacterium"
"DQ269073.1.1411","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured_gamma"
"KC169814.1.1501","San Pedro River","d__Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","B2M28","B2M28",NA
"JX870294.1.918","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"LN563620.1.1317","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","metagenome"
"JN536538.1.1284","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","CCM11a","CCM11a","CCM11a","uncultured_organism"
"AB807188.1.1480","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JX870248.1.918","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"FJ810548.1.1460","San Pedro River","d__Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","uncultured_Chlorobi"
"FJ652500.1.1364","San Pedro River","d__Bacteria","Planctomycetota","Phycisphaerae","CCM11a","CCM11a","CCM11a","uncultured_Planctomycetales"
"FJ484419.1.1254","San Pedro River","d__Bacteria","Planctomycetota","ODP123","ODP123","ODP123","ODP123","uncultured_planctomycete"
"GQ410792.1.920","San Pedro River","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EF125427.1.1522","San Pedro River","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","uncultured_bacterium"
"AM935668.1.1324","San Pedro River","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured_Planctomycetaceae"
"JQ258632.1.938","San Pedro River","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JX001164.1.1428","San Pedro River","d__Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Napoli-4B-65","Napoli-4B-65","uncultured_bacterium"
"KC967412.1.1394","San Pedro River","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"FN553612.1.1459","San Pedro River","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured",NA
"EF203576.1.901","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"FM165241.1.1522","San Pedro River","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"GU056071.1.1529","San Pedro River","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_bacterium"
"EF125442.1.1525","San Pedro River","d__Bacteria","Myxococcota","Polyangia","PS-B29","PS-B29","PS-B29","uncultured_organism"
"FJ477317.1.1367","San Pedro River","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
