"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"KP091219.1.1529","Celestún Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"HE804009.1.1478","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_bacterium"
"JF344529.1.1525","Celestún Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"JX226932.1.1507","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"KC631538.1.1551","Celestún Lagoon","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","uncultured_Gemmatimonadetes"
"AB805915.1.1495","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"EF125528.1.923","Celestún Lagoon","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Nitrososphaeraceae",NA
"JQ347332.1.1494","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","MBAE14","MBAE14","MBAE14",NA
"GQ927642.1.914","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"KJ566455.1.988","Celestún Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","archaeon_RBG_16_50_20"
"AY114317.1.1421","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","uncultured_Verrucomicrobia"
"FJ477318.1.1366","Celestún Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"AB807149.1.1448","Celestún Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Z195MB87","uncultured_planctomycete"
"JN495126.1.1334","Celestún Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_organism"
"AB803372.1.1398","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"KX173233.1.1482","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","uncultured","uncultured","uncultured_bacterium"
"FJ478899.1.1515","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"JX298437.1.1372","Celestún Lagoon","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","uncultured_organism"
"JN539362.1.1468","Celestún Lagoon","d__Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae",NA,NA
"GU127773.1.1425","Celestún Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","RBG-13-46-9","RBG-13-46-9","RBG-13-46-9","uncultured_bacterium"
"LC124498.1.1486","Celestún Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_soil"
"KX097485.1.1508","Celestún Lagoon","d__Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","uncultured_bacterium"
"HM799007.1.1460","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","MBAE14","MBAE14","MBAE14",NA
"KX097606.1.1517","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"FJ517058.1.1466","Celestún Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","vadinBA26","vadinBA26","vadinBA26","uncultured_Chloroflexi"
"GQ472419.1.1463","Celestún Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"EF125503.1.946","Celestún Lagoon","d__Archaea","Asgardarchaeota","Odinarchaeia","Odinarchaeia","Odinarchaeia","Odinarchaeia","uncultured_crenarchaeote"
"AY454584.1.1046","Celestún Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_crenarchaeote"
"DQ917840.1.1439","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured_Rhodobium"
"HQ003610.1.1519","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"JX504382.1.1538","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae",NA,NA
"EU491157.1.1500","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","uncultured","uncultured","uncultured_bacterium"
"HQ588374.1.1417","Celestún Lagoon","d__Bacteria","Myxococcota","Polyangia","VHS-B3-70","VHS-B3-70","VHS-B3-70","uncultured_bacterium"
"AB948409.1.950","Celestún Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JN510513.1.1432","Celestún Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_spirochete"
"EU734927.1.1518","Celestún Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"KF500826.1.1410","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium",NA
"AM882523.1.1498","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"GU061233.1.1448","Celestún Lagoon","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calditrichaceae","uncultured_bacterium"
"KC010009.1.1497","Celestún Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_organism"
"KF268883.1.1340","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_Rhizobiales"
"KJ817501.1.1463","Celestún Lagoon","d__Bacteria","Chloroflexi","OLB14","OLB14","OLB14","OLB14","uncultured_bacterium"
"JX105638.1.1403","Celestún Lagoon","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"HQ588363.1.1384","Celestún Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_Acidimicrobiales"
"JQ580072.1.1510","Celestún Lagoon","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_delta"
"EU925891.1.1518","Celestún Lagoon","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"EU332081.1.938","Celestún Lagoon","d__Archaea","Asgardarchaeota","Odinarchaeia","Odinarchaeia","Odinarchaeia","Odinarchaeia","uncultured_crenarchaeote"
"GU230346.1.1491","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_sediment"
"KC925994.1.913","Celestún Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_methanogenic"
"EU290707.1.1514","Celestún Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Acidobacteria"
"JN518687.1.1447","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"LJNR01000573.162.1708","Celestún Lagoon","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_bacterium"
"KP943936.1.1351","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"EU246051.1.1481","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"HQ191037.1.1496","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"JN488230.1.1473","Celestún Lagoon","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42",NA
"GQ182000.1.1276","Celestún Lagoon","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calorithrix","uncultured_bacterium"
"EU385712.1.1489","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"JQ580100.1.1514","Celestún Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"KT223282.1.1482","Celestún Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"DQ334655.1.1300","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"GQ246438.1.1529","Celestún Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","bacterium_enrichment"
"JN038226.1.1460","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured",NA
"JN977333.1.1493","Celestún Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031",NA
"GU444108.1.1513","Celestún Lagoon","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"AJ299201.1.912","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JQ989857.1.1483","Celestún Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_bacterium"
"AM997862.1.1516","Celestún Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"AB672138.1.1458","Celestún Lagoon","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18","uncultured_bacterium"
"EF022338.1.901","Celestún Lagoon","d__Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus_Nitrocosmicus",NA
"JN456453.1.1390","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","uncultured_bacterium"
"JX227283.1.1519","Celestún Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_deep-sea"
"AB805932.1.1484","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"KT223292.1.1428","Celestún Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured_Ardenticatenia"
"AF523991.1.1257","Celestún Lagoon","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18","uncultured_bacterium"
"JN977248.1.1504","Celestún Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_Chloroflexi"
"JF904744.1.1499","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44",NA
"JQ580102.1.1516","Celestún Lagoon","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","uncultured_Gemmatimonadetes"
"KT952663.1.1459","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"EU925888.1.1516","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59",NA
"JQ580284.1.1518","Celestún Lagoon","d__Bacteria","Actinobacteriota","WCHB1-81","WCHB1-81","WCHB1-81","WCHB1-81","uncultured_organism"
"AB294966.1.1418","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"FJ748779.1.1500","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JF495327.1.1527","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"JN387434.1.1285","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"EU488017.1.1520","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"KX077458.1.912","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EU488148.1.1487","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"AM404371.1.1425","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1",NA
"HQ588504.1.1355","Celestún Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured",NA
"DQ917808.1.1484","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","EF100-94H03","EF100-94H03","uncultured_Parvibaculum"
"KC009871.1.1393","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","TRA3-20","uncultured_Rhodocyclaceae"
"EU488007.1.1508","Celestún Lagoon","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"EU420696.1.1474","Celestún Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"KC009943.1.1291","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Candidatus_Thiodiazotropha",NA
"LN875360.1.1465","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","uncultured_bacterium"
"GU056114.1.1503","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"AY771951.1.1416","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_delta"
"JF344439.1.1521","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","uncultured_delta"
"EU491544.1.1364","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"KC437245.1.1229","Celestún Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"AM935668.1.1324","Celestún Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured_Planctomycetaceae"
"HQ691996.1.1409","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"FJ517020.1.1471","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"JF449952.1.1512","Celestún Lagoon","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"FQ659656.1.1377","Celestún Lagoon","d__Bacteria","TA06","TA06","TA06","TA06","TA06","uncultured_soil"
"DQ787710.1.1538","Celestún Lagoon","d__Bacteria","WS2","WS2","WS2","WS2","WS2","uncultured_microorganism"
"KM263548.1.1525","Celestún Lagoon","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calorithrix","bacterium_enrichment"
"JQ800777.1.1485","Celestún Lagoon","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"KT223231.1.1428","Celestún Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"LN571230.1.1324","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"JF495354.1.1544","Celestún Lagoon","d__Bacteria","Caldatribacteriota","JS1","JS1","JS1","JS1",NA
"AB807250.1.1452","Celestún Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"DQ363834.1.927","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"JQ580071.1.1521","Celestún Lagoon","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"DQ811890.1.1451","Celestún Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_Chloroflexi"
"JN481818.1.1399","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Lenti-02","Lenti-02","uncultured_bacterium"
"JN539403.1.1299","Celestún Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_bacterium"
"AY592164.1.1255","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion","gamma_proteobacterium"
"FJ517048.1.1483","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_Cytophagales"
"EU617828.1.1464","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia","uncultured_Alphaproteobacteria"
"KF786957.1.1417","Celestún Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_Planctomycetaceae"
"KY194091.1.1411","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_bacterium"
"AF118664.1.978","Celestún Lagoon","d__Archaea","Asgardarchaeota","Odinarchaeia","Odinarchaeia","Odinarchaeia","Odinarchaeia","uncultured_crenarchaeote"
"JQ750533.1.901","Celestún Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_crenarchaeote"
"KF066648.1.1339","Celestún Lagoon","d__Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"EU050863.1.1455","Celestún Lagoon","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_delta"
"AF286032.1.1499","Celestún Lagoon","d__Bacteria","LCP-89","LCP-89","LCP-89","LCP-89","LCP-89","saltmarsh_clone"
"JF344504.1.1515","Celestún Lagoon","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_Acidobacteria"
"JQ258812.1.939","Celestún Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"JF344425.1.1497","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion",NA
"AB177208.1.1416","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter",NA
"GU553739.1.1513","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"EU735005.1.1520","Celestún Lagoon","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA
"EU133487.1.1300","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","KF-JG30-B3","uncultured_bacterium"
"EU132806.1.1261","Celestún Lagoon","d__Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","uncultured","uncultured_actinobacterium"
"KR825092.1.1489","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA
"AB803392.1.1398","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JF344273.1.1499","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Endothiovibrio","uncultured_gamma"
"EU592449.1.1496","Celestún Lagoon","d__Bacteria","Acidobacteriota","Subgroup_18","Subgroup_18","Subgroup_18","Subgroup_18",NA
"JX504514.1.1555","Celestún Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_Planctomycetales"
"EU487901.1.1466","Celestún Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","Napoli-4B-65","Napoli-4B-65","Napoli-4B-65","uncultured_Chloroflexi"
"FJ517026.1.1484","Celestún Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"DQ915616.1.1304","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"DQ811814.1.1510","Celestún Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured",NA
"AB530246.1.1523","Celestún Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"AJ969762.1.940","Celestún Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","uncultured_miscellaneous"
"HQ190518.1.1533","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured",NA
"EU385764.1.1481","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"AB694500.1.1419","Celestún Lagoon","d__Bacteria","Nitrospinota","P9X2b3D02","P9X2b3D02","P9X2b3D02","P9X2b3D02","uncultured_bacterium"
"EF125435.1.1502","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"JN530842.1.1467","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"JX870289.1.912","Celestún Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"JF495274.1.1311","Celestún Lagoon","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"JF344015.1.1494","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","B2M28","B2M28",NA
"HQ598098.1.1506","Celestún Lagoon","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacteraceae",NA
"GU583981.1.1485","Celestún Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA
"JF809782.1.1415","Celestún Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"AB630711.1.1406","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured_Alphaproteobacteria"
"KX097118.1.1492","Celestún Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","uncultured_bacterium"
"JN520563.1.1430","Celestún Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"JN535738.1.1428","Celestún Lagoon","d__Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_organism"
"JX391273.1.1521","Celestún Lagoon","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA
"KM269683.1.1354","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"KX941456.1.1413","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium",NA
"EU385683.1.1508","Celestún Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_bacterium"
"MG563278.1.1509","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"FM955322.1.1502","Celestún Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion","gamma_proteobacterium"
"KX035234.1.1478","Celestún Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured_Rhodospirillaceae"
"EU287166.1.1512","Celestún Lagoon","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured_bacterium"
"JN511640.1.1478","Celestún Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
